timestamp,timestamp_local,id,sn,sample_rh,sample_temp,sample_pres,lat,lon,device_state,pm1,pm25,pm10,pm1_model_id,pm25_model_id,pm10_model_id
2024-04-03T23:09:12Z,2024-04-03T19:09:12Z,509900034,MOD-PM-00990,81.27,21.1,0.0,,,ACTIVE,5.736,6.659,35.345,8619,8620,8621
2024-04-03T23:08:12Z,2024-04-03T19:08:12Z,509900033,MOD-PM-00990,81.58,21.09,0.0,,,ACTIVE,5.93,7.144,10.786,8619,8620,8621
2024-04-03T23:07:12Z,2024-04-03T19:07:12Z,509900032,MOD-PM-00990,81.45,21.09,0.0,,,ACTIVE,5.697,6.473,8.074,8619,8620,8621
2024-04-03T23:06:12Z,2024-04-03T19:06:12Z,509900030,MOD-PM-00990,81.37,21.08,0.0,,,ACTIVE,5.659,6.567,6.934,8619,8620,8621
2024-04-03T23:05:12Z,2024-04-03T19:05:12Z,509900031,MOD-PM-00990,81.43,21.08,0.0,,,ACTIVE,5.711,6.762,11.194,8619,8620,8621
2024-04-03T23:04:12Z,2024-04-03T19:04:12Z,509897734,MOD-PM-00990,81.25,21.08,0.0,,,ACTIVE,5.67,6.806,22.256,8619,8620,8621
2024-04-03T23:03:12Z,2024-04-03T19:03:12Z,509897736,MOD-PM-00990,81.34,21.09,0.0,,,ACTIVE,5.561,6.534,9.297,8619,8620,8621
2024-04-03T23:02:12Z,2024-04-03T19:02:12Z,509897733,MOD-PM-00990,81.14,21.1,0.0,,,ACTIVE,5.489,6.536,11.793,8619,8620,8621
2024-04-03T23:01:12Z,2024-04-03T19:01:12Z,509897735,MOD-PM-00990,81.07,21.1,0.0,,,ACTIVE,6.386,7.482,10.191,8619,8620,8621
2024-04-03T23:00:12Z,2024-04-03T19:00:12Z,509897737,MOD-PM-00990,81.19,21.11,0.0,,,ACTIVE,6.12,7.167,13.377,8619,8620,8621
2024-04-03T22:59:12Z,2024-04-03T18:59:12Z,509895631,MOD-PM-00990,80.88,21.11,0.0,,,ACTIVE,5.771,6.707,10.078,8619,8620,8621
2024-04-03T22:58:12Z,2024-04-03T18:58:12Z,509895627,MOD-PM-00990,81.24,21.11,0.0,,,ACTIVE,5.962,6.965,9.365,8619,8620,8621
2024-04-03T22:57:12Z,2024-04-03T18:57:12Z,509895628,MOD-PM-00990,81.53,21.12,0.0,,,ACTIVE,5.97,6.938,22.11,8619,8620,8621
2024-04-03T22:56:12Z,2024-04-03T18:56:12Z,509895629,MOD-PM-00990,81.61,21.12,0.0,,,ACTIVE,6.11,7.248,14.94,8619,8620,8621
2024-04-03T22:55:12Z,2024-04-03T18:55:12Z,509895630,MOD-PM-00990,81.39,21.11,0.0,,,ACTIVE,6.348,7.238,7.418,8619,8620,8621
2024-04-03T22:54:12Z,2024-04-03T18:54:12Z,509893197,MOD-PM-00990,81.81,21.12,0.0,,,ACTIVE,6.541,7.486,8.556,8619,8620,8621
2024-04-03T22:53:12Z,2024-04-03T18:53:12Z,509893196,MOD-PM-00990,81.71,21.11,0.0,,,ACTIVE,6.39,7.886,19.584,8619,8620,8621
2024-04-03T22:52:12Z,2024-04-03T18:52:12Z,509893200,MOD-PM-00990,81.54,21.09,0.0,,,ACTIVE,6.072,6.954,8.649,8619,8620,8621
2024-04-03T22:51:12Z,2024-04-03T18:51:12Z,509893199,MOD-PM-00990,81.41,21.1,0.0,,,ACTIVE,5.635,6.749,9.122,8619,8620,8621
2024-04-03T22:50:12Z,2024-04-03T18:50:12Z,509893198,MOD-PM-00990,81.13,21.09,0.0,,,ACTIVE,5.781,6.738,7.446,8619,8620,8621
2024-04-03T22:49:12Z,2024-04-03T18:49:12Z,509890964,MOD-PM-00990,80.75,21.08,0.0,,,ACTIVE,6.105,7.261,8.392,8619,8620,8621
2024-04-03T22:48:12Z,2024-04-03T18:48:12Z,509890961,MOD-PM-00990,80.89,21.08,0.0,,,ACTIVE,5.758,6.646,15.075,8619,8620,8621
2024-04-03T22:47:12Z,2024-04-03T18:47:12Z,509890960,MOD-PM-00990,80.99,21.06,0.0,,,ACTIVE,5.82,6.813,13.037,8619,8620,8621
2024-04-03T22:46:12Z,2024-04-03T18:46:12Z,509890962,MOD-PM-00990,81.13,21.07,0.0,,,ACTIVE,6.332,7.276,11.607,8619,8620,8621
2024-04-03T22:45:12Z,2024-04-03T18:45:12Z,509890963,MOD-PM-00990,80.75,21.06,0.0,,,ACTIVE,6.081,7.049,9.2,8619,8620,8621
2024-04-03T22:44:12Z,2024-04-03T18:44:12Z,509888610,MOD-PM-00990,80.68,21.05,0.0,,,ACTIVE,5.243,6.183,17.64,8619,8620,8621
2024-04-03T22:43:12Z,2024-04-03T18:43:12Z,509888609,MOD-PM-00990,81.34,21.03,0.0,,,ACTIVE,5.871,6.992,9.495,8619,8620,8621
2024-04-03T22:42:12Z,2024-04-03T18:42:12Z,509888612,MOD-PM-00990,80.77,21.03,0.0,,,ACTIVE,6.164,7.314,10.325,8619,8620,8621
2024-04-03T22:41:12Z,2024-04-03T18:41:12Z,509888613,MOD-PM-00990,80.58,21.02,0.0,,,ACTIVE,6.146,7.407,9.295,8619,8620,8621
2024-04-03T22:40:12Z,2024-04-03T18:40:12Z,509888611,MOD-PM-00990,80.55,21.01,0.0,,,ACTIVE,6.399,7.372,8.56,8619,8620,8621
2024-04-03T22:39:12Z,2024-04-03T18:39:12Z,509886382,MOD-PM-00990,80.32,21.0,0.0,,,ACTIVE,5.978,7.143,12.569,8619,8620,8621
2024-04-03T22:38:12Z,2024-04-03T18:38:12Z,509886381,MOD-PM-00990,80.38,21.0,0.0,,,ACTIVE,5.761,6.938,16.056,8619,8620,8621
2024-04-03T22:37:12Z,2024-04-03T18:37:12Z,509886380,MOD-PM-00990,80.2,20.99,0.0,,,ACTIVE,5.879,6.996,9.988,8619,8620,8621
2024-04-03T22:36:12Z,2024-04-03T18:36:12Z,509886378,MOD-PM-00990,81.09,20.99,0.0,,,ACTIVE,5.817,7.293,10.258,8619,8620,8621
2024-04-03T22:35:12Z,2024-04-03T18:35:12Z,509886379,MOD-PM-00990,80.73,20.98,0.0,,,ACTIVE,5.323,6.3,10.491,8619,8620,8621
2024-04-03T22:34:12Z,2024-04-03T18:34:12Z,509884152,MOD-PM-00990,80.54,20.97,0.0,,,ACTIVE,6.158,7.214,14.518,8619,8620,8621
2024-04-03T22:33:12Z,2024-04-03T18:33:12Z,509884149,MOD-PM-00990,80.31,20.97,0.0,,,ACTIVE,6.452,7.74,14.809,8619,8620,8621
2024-04-03T22:32:12Z,2024-04-03T18:32:12Z,509884143,MOD-PM-00990,79.88,20.97,0.0,,,ACTIVE,5.253,6.473,14.959,8619,8620,8621
2024-04-03T22:31:12Z,2024-04-03T18:31:12Z,509884144,MOD-PM-00990,79.29,20.96,0.0,,,ACTIVE,6.259,7.831,9.588,8619,8620,8621
2024-04-03T22:30:12Z,2024-04-03T18:30:12Z,509884148,MOD-PM-00990,79.52,20.97,0.0,,,ACTIVE,5.964,7.496,14.412,8619,8620,8621
2024-04-03T22:29:12Z,2024-04-03T18:29:12Z,509881834,MOD-PM-00990,79.18,20.98,0.0,,,ACTIVE,5.593,6.471,19.499,8619,8620,8621
2024-04-03T22:28:12Z,2024-04-03T18:28:12Z,509881835,MOD-PM-00990,79.17,20.99,0.0,,,ACTIVE,6.229,7.461,20.812,8619,8620,8621
2024-04-03T22:27:12Z,2024-04-03T18:27:12Z,509881831,MOD-PM-00990,78.6,21.0,0.0,,,ACTIVE,6.661,7.848,11.364,8619,8620,8621
2024-04-03T22:26:12Z,2024-04-03T18:26:12Z,509881832,MOD-PM-00990,78.57,21.01,0.0,,,ACTIVE,6.65,7.693,23.786,8619,8620,8621
2024-04-03T22:25:12Z,2024-04-03T18:25:12Z,509881833,MOD-PM-00990,78.79,21.03,0.0,,,ACTIVE,6.352,8.079,16.274,8619,8620,8621
2024-04-03T22:24:12Z,2024-04-03T18:24:12Z,509879380,MOD-PM-00990,78.73,21.04,0.0,,,ACTIVE,6.048,8.018,25.437,8619,8620,8621
2024-04-03T22:23:12Z,2024-04-03T18:23:12Z,509879379,MOD-PM-00990,78.48,21.06,0.0,,,ACTIVE,5.686,7.689,15.39,8619,8620,8621
2024-04-03T22:22:12Z,2024-04-03T18:22:12Z,509879381,MOD-PM-00990,78.76,21.08,0.0,,,ACTIVE,5.747,7.267,20.251,8619,8620,8621
2024-04-03T22:21:12Z,2024-04-03T18:21:12Z,509879382,MOD-PM-00990,77.99,21.09,0.0,,,ACTIVE,5.311,7.442,16.47,8619,8620,8621
2024-04-03T22:20:12Z,2024-04-03T18:20:12Z,509879383,MOD-PM-00990,78.1,21.11,0.0,,,ACTIVE,6.025,7.725,28.619,8619,8620,8621
2024-04-03T22:19:12Z,2024-04-03T18:19:12Z,509877070,MOD-PM-00990,78.34,21.14,0.0,,,ACTIVE,6.055,8.252,38.032,8619,8620,8621
2024-04-03T22:18:12Z,2024-04-03T18:18:12Z,509877067,MOD-PM-00990,78.84,21.15,0.0,,,ACTIVE,5.981,7.938,27.771,8619,8620,8621
2024-04-03T22:17:12Z,2024-04-03T18:17:12Z,509877068,MOD-PM-00990,78.49,21.17,0.0,,,ACTIVE,6.947,9.064,31.575,8619,8620,8621
2024-04-03T22:16:12Z,2024-04-03T18:16:12Z,509877069,MOD-PM-00990,79.22,21.2,0.0,,,ACTIVE,6.534,9.082,33.246,8619,8620,8621
2024-04-03T22:15:12Z,2024-04-03T18:15:12Z,509877071,MOD-PM-00990,78.95,21.22,0.0,,,ACTIVE,6.106,8.668,34.013,8619,8620,8621
2024-04-03T22:14:12Z,2024-04-03T18:14:12Z,509874832,MOD-PM-00990,78.9,21.24,0.0,,,ACTIVE,6.871,9.655,34.236,8619,8620,8621
2024-04-03T22:13:12Z,2024-04-03T18:13:12Z,509874831,MOD-PM-00990,79.92,21.26,0.0,,,ACTIVE,7.39,10.798,35.499,8619,8620,8621
2024-04-03T22:12:12Z,2024-04-03T18:12:12Z,509874830,MOD-PM-00990,79.84,21.29,0.0,,,ACTIVE,7.177,10.21,31.771,8619,8620,8621
2024-04-03T22:11:12Z,2024-04-03T18:11:12Z,509874829,MOD-PM-00990,80.19,21.3,0.0,,,ACTIVE,8.128,11.192,43.141,8619,8620,8621
2024-04-03T22:10:12Z,2024-04-03T18:10:12Z,509874828,MOD-PM-00990,80.52,21.33,0.0,,,ACTIVE,7.657,10.986,22.735,8619,8620,8621
2024-04-03T22:09:12Z,2024-04-03T18:09:12Z,509872578,MOD-PM-00990,80.18,21.36,0.0,,,ACTIVE,7.662,10.749,30.489,8619,8620,8621
2024-04-03T22:08:12Z,2024-04-03T18:08:12Z,509872579,MOD-PM-00990,79.94,21.4,0.0,,,ACTIVE,6.79,10.267,27.882,8619,8620,8621
2024-04-03T22:07:12Z,2024-04-03T18:07:12Z,509872576,MOD-PM-00990,80.48,21.42,0.0,,,ACTIVE,7.454,10.945,55.28,8619,8620,8621
2024-04-03T22:06:12Z,2024-04-03T18:06:12Z,509872577,MOD-PM-00990,80.95,21.46,0.0,,,ACTIVE,7.72,10.732,39.784,8619,8620,8621
2024-04-03T22:05:12Z,2024-04-03T18:05:12Z,509872575,MOD-PM-00990,80.96,21.49,0.0,,,ACTIVE,9.253,12.593,32.586,8619,8620,8621
2024-04-03T22:04:12Z,2024-04-03T18:04:12Z,509870333,MOD-PM-00990,80.62,21.53,0.0,,,ACTIVE,6.924,9.974,38.186,8619,8620,8621
2024-04-03T22:03:12Z,2024-04-03T18:03:12Z,509870332,MOD-PM-00990,80.54,21.56,0.0,,,ACTIVE,7.688,10.585,40.704,8619,8620,8621
2024-04-03T22:02:12Z,2024-04-03T18:02:12Z,509870329,MOD-PM-00990,80.46,21.6,0.0,,,ACTIVE,8.947,11.365,41.516,8619,8620,8621
2024-04-03T22:01:12Z,2024-04-03T18:01:12Z,509870331,MOD-PM-00990,80.52,21.65,0.0,,,ACTIVE,8.839,11.278,19.368,8619,8620,8621
2024-04-03T22:00:12Z,2024-04-03T18:00:12Z,509870330,MOD-PM-00990,79.91,21.7,0.0,,,ACTIVE,8.855,11.184,31.224,8619,8620,8621
2024-04-03T21:59:12Z,2024-04-03T17:59:12Z,509868019,MOD-PM-00990,80.09,21.76,0.0,,,ACTIVE,9.897,11.478,56.068,8619,8620,8621
2024-04-03T21:58:12Z,2024-04-03T17:58:12Z,509868015,MOD-PM-00990,80.07,21.8,0.0,,,ACTIVE,7.896,9.961,26.41,8619,8620,8621
2024-04-03T21:57:12Z,2024-04-03T17:57:12Z,509868017,MOD-PM-00990,79.6,21.85,0.0,,,ACTIVE,8.196,9.925,35.63,8619,8620,8621
2024-04-03T21:56:12Z,2024-04-03T17:56:12Z,509868016,MOD-PM-00990,79.37,21.89,0.0,,,ACTIVE,7.564,8.931,28.581,8619,8620,8621
2024-04-03T21:55:12Z,2024-04-03T17:55:12Z,509868018,MOD-PM-00990,79.11,21.95,0.0,,,ACTIVE,8.844,10.66,28.689,8619,8620,8621
2024-04-03T21:54:12Z,2024-04-03T17:54:12Z,509865705,MOD-PM-00990,79.46,22.0,0.0,,,ACTIVE,8.807,10.618,17.413,8619,8620,8621
2024-04-03T21:53:12Z,2024-04-03T17:53:12Z,509865701,MOD-PM-00990,79.0,22.05,0.0,,,ACTIVE,8.408,9.776,22.568,8619,8620,8621
2024-04-03T21:52:12Z,2024-04-03T17:52:12Z,509865702,MOD-PM-00990,78.68,22.1,0.0,,,ACTIVE,7.771,9.135,18.274,8619,8620,8621
2024-04-03T21:51:12Z,2024-04-03T17:51:12Z,509865703,MOD-PM-00990,77.99,22.15,0.0,,,ACTIVE,8.235,9.856,12.885,8619,8620,8621
2024-04-03T21:50:12Z,2024-04-03T17:50:12Z,509865704,MOD-PM-00990,77.71,22.2,0.0,,,ACTIVE,8.392,9.675,12.922,8619,8620,8621
2024-04-03T21:49:12Z,2024-04-03T17:49:12Z,509863363,MOD-PM-00990,78.11,22.26,0.0,,,ACTIVE,8.123,9.644,23.061,8619,8620,8621
2024-04-03T21:48:12Z,2024-04-03T17:48:12Z,509863361,MOD-PM-00990,77.17,22.31,0.0,,,ACTIVE,8.587,10.014,25.685,8619,8620,8621
2024-04-03T21:47:12Z,2024-04-03T17:47:12Z,509863365,MOD-PM-00990,77.16,22.38,0.0,,,ACTIVE,8.286,9.415,20.884,8619,8620,8621
2024-04-03T21:46:12Z,2024-04-03T17:46:12Z,509863362,MOD-PM-00990,76.97,22.43,0.0,,,ACTIVE,8.846,10.032,11.462,8619,8620,8621
2024-04-03T21:45:12Z,2024-04-03T17:45:12Z,509863364,MOD-PM-00990,77.03,22.49,0.0,,,ACTIVE,8.486,9.838,17.458,8619,8620,8621
2024-04-03T21:44:12Z,2024-04-03T17:44:12Z,509861040,MOD-PM-00990,76.17,22.56,0.0,,,ACTIVE,7.796,9.005,11.131,8619,8620,8621
2024-04-03T21:43:12Z,2024-04-03T17:43:12Z,509861039,MOD-PM-00990,76.19,22.62,0.0,,,ACTIVE,7.85,9.244,29.926,8619,8620,8621
2024-04-03T21:42:12Z,2024-04-03T17:42:12Z,509861038,MOD-PM-00990,75.51,22.69,0.0,,,ACTIVE,6.719,8.114,14.022,8619,8620,8621
2024-04-03T21:41:12Z,2024-04-03T17:41:12Z,509861037,MOD-PM-00990,75.26,22.74,0.0,,,ACTIVE,9.283,10.172,10.95,8619,8620,8621
2024-04-03T21:40:12Z,2024-04-03T17:40:12Z,509861036,MOD-PM-00990,74.81,22.8,0.0,,,ACTIVE,8.654,9.96,11.274,8619,8620,8621
2024-04-03T21:39:12Z,2024-04-03T17:39:12Z,509858815,MOD-PM-00990,74.01,22.86,0.0,,,ACTIVE,8.497,9.748,16.442,8619,8620,8621
2024-04-03T21:38:12Z,2024-04-03T17:38:12Z,509858812,MOD-PM-00990,73.63,22.91,0.0,,,ACTIVE,8.359,9.413,10.289,8619,8620,8621
2024-04-03T21:37:12Z,2024-04-03T17:37:12Z,509858813,MOD-PM-00990,73.22,22.95,0.0,,,ACTIVE,8.544,9.627,28.339,8619,8620,8621
2024-04-03T21:36:12Z,2024-04-03T17:36:12Z,509858811,MOD-PM-00990,72.85,23.0,0.0,,,ACTIVE,9.687,10.78,23.023,8619,8620,8621
2024-04-03T21:35:12Z,2024-04-03T17:35:12Z,509858814,MOD-PM-00990,72.68,23.04,0.0,,,ACTIVE,10.106,11.075,13.906,8619,8620,8621
2024-04-03T21:34:12Z,2024-04-03T17:34:12Z,509856576,MOD-PM-00990,72.88,23.08,0.0,,,ACTIVE,8.179,9.566,13.563,8619,8620,8621
2024-04-03T21:33:12Z,2024-04-03T17:33:12Z,509856574,MOD-PM-00990,72.57,23.11,0.0,,,ACTIVE,8.82,9.757,11.592,8619,8620,8621
2024-04-03T21:32:12Z,2024-04-03T17:32:12Z,509856575,MOD-PM-00990,72.34,23.15,0.0,,,ACTIVE,9.739,10.627,13.579,8619,8620,8621
2024-04-03T21:31:12Z,2024-04-03T17:31:12Z,509856573,MOD-PM-00990,71.95,23.18,0.0,,,ACTIVE,9.195,10.422,28.276,8619,8620,8621
2024-04-03T21:30:12Z,2024-04-03T17:30:12Z,509856572,MOD-PM-00990,72.15,23.21,0.0,,,ACTIVE,8.497,9.473,10.277,8619,8620,8621
2024-04-03T21:29:12Z,2024-04-03T17:29:12Z,509854248,MOD-PM-00990,71.96,23.25,0.0,,,ACTIVE,8.037,8.971,14.349,8619,8620,8621
2024-04-03T21:28:12Z,2024-04-03T17:28:12Z,509854246,MOD-PM-00990,72.08,23.28,0.0,,,ACTIVE,10.446,11.594,29.877,8619,8620,8621
2024-04-03T21:27:12Z,2024-04-03T17:27:12Z,509854250,MOD-PM-00990,72.04,23.31,0.0,,,ACTIVE,7.033,8.108,8.32,8619,8620,8621
2024-04-03T21:26:12Z,2024-04-03T17:26:12Z,509854247,MOD-PM-00990,72.36,23.34,0.0,,,ACTIVE,9.847,10.937,13.037,8619,8620,8621
2024-04-03T21:25:12Z,2024-04-03T17:25:12Z,509854249,MOD-PM-00990,71.73,23.37,0.0,,,ACTIVE,8.518,9.55,11.339,8619,8620,8621
2024-04-03T21:24:12Z,2024-04-03T17:24:12Z,509851640,MOD-PM-00990,71.53,23.4,0.0,,,ACTIVE,8.263,9.491,11.027,8619,8620,8621
2024-04-03T21:23:12Z,2024-04-03T17:23:12Z,509851639,MOD-PM-00990,71.54,23.43,0.0,,,ACTIVE,7.671,8.836,9.709,8619,8620,8621
2024-04-03T21:22:12Z,2024-04-03T17:22:12Z,509851638,MOD-PM-00990,71.5,23.45,0.0,,,ACTIVE,9.185,10.372,11.363,8619,8620,8621
2024-04-03T21:21:12Z,2024-04-03T17:21:12Z,509851637,MOD-PM-00990,71.41,23.46,0.0,,,ACTIVE,7.054,8.413,12.268,8619,8620,8621
2024-04-03T21:20:12Z,2024-04-03T17:20:12Z,509851641,MOD-PM-00990,71.25,23.46,0.0,,,ACTIVE,8.304,9.358,11.311,8619,8620,8621
2024-04-03T21:19:12Z,2024-04-03T17:19:12Z,509849383,MOD-PM-00990,71.11,23.47,0.0,,,ACTIVE,9.996,11.09,12.757,8619,8620,8621
2024-04-03T21:18:12Z,2024-04-03T17:18:12Z,509849384,MOD-PM-00990,71.19,23.48,0.0,,,ACTIVE,9.523,10.534,16.688,8619,8620,8621
2024-04-03T21:17:12Z,2024-04-03T17:17:12Z,509849382,MOD-PM-00990,70.82,23.48,0.0,,,ACTIVE,9.449,10.334,15.174,8619,8620,8621
2024-04-03T21:16:12Z,2024-04-03T17:16:12Z,509849381,MOD-PM-00990,70.76,23.48,0.0,,,ACTIVE,9.653,10.902,25.087,8619,8620,8621
2024-04-03T21:15:12Z,2024-04-03T17:15:12Z,509849379,MOD-PM-00990,70.87,23.49,0.0,,,ACTIVE,9.267,10.163,14.654,8619,8620,8621
2024-04-03T21:14:12Z,2024-04-03T17:14:12Z,509847059,MOD-PM-00990,71.08,23.47,0.0,,,ACTIVE,9.3,10.356,11.554,8619,8620,8621
2024-04-03T21:13:12Z,2024-04-03T17:13:12Z,509847058,MOD-PM-00990,70.77,23.48,0.0,,,ACTIVE,10.798,12.138,13.108,8619,8620,8621
2024-04-03T21:12:12Z,2024-04-03T17:12:12Z,509847057,MOD-PM-00990,70.94,23.46,0.0,,,ACTIVE,8.623,9.645,21.811,8619,8620,8621
2024-04-03T21:11:12Z,2024-04-03T17:11:12Z,509847055,MOD-PM-00990,70.84,23.47,0.0,,,ACTIVE,10.564,11.703,15.448,8619,8620,8621
2024-04-03T21:10:12Z,2024-04-03T17:10:12Z,509847056,MOD-PM-00990,70.92,23.47,0.0,,,ACTIVE,7.501,8.799,9.655,8619,8620,8621
2024-04-03T21:09:12Z,2024-04-03T17:09:12Z,509844684,MOD-PM-00990,70.76,23.46,0.0,,,ACTIVE,10.153,11.311,25.564,8619,8620,8621
2024-04-03T21:08:12Z,2024-04-03T17:08:12Z,509844682,MOD-PM-00990,70.9,23.46,0.0,,,ACTIVE,9.666,10.682,11.787,8619,8620,8621
2024-04-03T21:07:12Z,2024-04-03T17:07:12Z,509844683,MOD-PM-00990,70.62,23.46,0.0,,,ACTIVE,9.204,10.076,21.677,8619,8620,8621
2024-04-03T21:06:12Z,2024-04-03T17:06:12Z,509844681,MOD-PM-00990,70.67,23.46,0.0,,,ACTIVE,8.2,9.233,9.826,8619,8620,8621
2024-04-03T21:05:12Z,2024-04-03T17:05:12Z,509844680,MOD-PM-00990,70.64,23.46,0.0,,,ACTIVE,7.929,9.118,20.414,8619,8620,8621
2024-04-03T21:04:12Z,2024-04-03T17:04:12Z,509842344,MOD-PM-00990,70.51,23.46,0.0,,,ACTIVE,7.385,8.501,18.944,8619,8620,8621
2024-04-03T21:03:12Z,2024-04-03T17:03:12Z,509842342,MOD-PM-00990,70.49,23.47,0.0,,,ACTIVE,9.509,10.597,21.994,8619,8620,8621
2024-04-03T21:02:12Z,2024-04-03T17:02:12Z,509842338,MOD-PM-00990,70.53,23.47,0.0,,,ACTIVE,7.491,8.865,16.423,8619,8620,8621
2024-04-03T21:01:12Z,2024-04-03T17:01:12Z,509842339,MOD-PM-00990,70.48,23.47,0.0,,,ACTIVE,10.506,11.569,17.834,8619,8620,8621
2024-04-03T21:00:12Z,2024-04-03T17:00:12Z,509842337,MOD-PM-00990,70.5,23.49,0.0,,,ACTIVE,8.24,9.685,15.093,8619,8620,8621
2024-04-03T20:59:12Z,2024-04-03T16:59:12Z,509840126,MOD-PM-00990,70.31,23.49,0.0,,,ACTIVE,10.745,11.643,19.672,8619,8620,8621
2024-04-03T20:58:12Z,2024-04-03T16:58:12Z,509840123,MOD-PM-00990,70.39,23.52,0.0,,,ACTIVE,11.343,12.614,21.233,8619,8620,8621
2024-04-03T20:57:12Z,2024-04-03T16:57:12Z,509840124,MOD-PM-00990,70.31,23.53,0.0,,,ACTIVE,8.571,9.631,11.482,8619,8620,8621
2024-04-03T20:56:12Z,2024-04-03T16:56:12Z,509840127,MOD-PM-00990,70.33,23.52,0.0,,,ACTIVE,7.077,8.231,12.695,8619,8620,8621
2024-04-03T20:55:12Z,2024-04-03T16:55:12Z,509840125,MOD-PM-00990,70.49,23.52,0.0,,,ACTIVE,9.307,10.504,13.323,8619,8620,8621
2024-04-03T20:54:12Z,2024-04-03T16:54:12Z,509837809,MOD-PM-00990,70.68,23.52,0.0,,,ACTIVE,9.504,10.578,13.781,8619,8620,8621
2024-04-03T20:53:12Z,2024-04-03T16:53:12Z,509837811,MOD-PM-00990,70.56,23.53,0.0,,,ACTIVE,10.599,11.849,13.943,8619,8620,8621
2024-04-03T20:52:12Z,2024-04-03T16:52:12Z,509837810,MOD-PM-00990,70.47,23.54,0.0,,,ACTIVE,12.426,13.578,15.062,8619,8620,8621
2024-04-03T20:51:12Z,2024-04-03T16:51:12Z,509837807,MOD-PM-00990,70.41,23.54,0.0,,,ACTIVE,8.513,9.598,31.818,8619,8620,8621
2024-04-03T20:50:12Z,2024-04-03T16:50:12Z,509837808,MOD-PM-00990,70.36,23.55,0.0,,,ACTIVE,11.196,12.463,24.571,8619,8620,8621
2024-04-03T20:49:12Z,2024-04-03T16:49:12Z,509835516,MOD-PM-00990,70.58,23.54,0.0,,,ACTIVE,9.939,10.968,12.537,8619,8620,8621
2024-04-03T20:48:12Z,2024-04-03T16:48:12Z,509835518,MOD-PM-00990,70.4,23.54,0.0,,,ACTIVE,11.894,13.145,32.862,8619,8620,8621
2024-04-03T20:47:12Z,2024-04-03T16:47:12Z,509835519,MOD-PM-00990,70.59,23.54,0.0,,,ACTIVE,10.752,11.902,12.321,8619,8620,8621
2024-04-03T20:46:12Z,2024-04-03T16:46:12Z,509835517,MOD-PM-00990,70.58,23.55,0.0,,,ACTIVE,11.884,12.916,15.158,8619,8620,8621
2024-04-03T20:45:12Z,2024-04-03T16:45:12Z,509835520,MOD-PM-00990,70.65,23.56,0.0,,,ACTIVE,9.066,10.235,21.952,8619,8620,8621
2024-04-03T20:44:12Z,2024-04-03T16:44:12Z,509833133,MOD-PM-00990,70.49,23.56,0.0,,,ACTIVE,9.969,11.106,12.187,8619,8620,8621
2024-04-03T20:43:12Z,2024-04-03T16:43:12Z,509833130,MOD-PM-00990,70.47,23.55,0.0,,,ACTIVE,8.693,9.746,10.692,8619,8620,8621
2024-04-03T20:42:12Z,2024-04-03T16:42:12Z,509833134,MOD-PM-00990,70.51,23.57,0.0,,,ACTIVE,9.094,10.409,12.974,8619,8620,8621
2024-04-03T20:41:12Z,2024-04-03T16:41:12Z,509833132,MOD-PM-00990,70.44,23.58,0.0,,,ACTIVE,11.187,12.321,15.223,8619,8620,8621
2024-04-03T20:40:12Z,2024-04-03T16:40:12Z,509833131,MOD-PM-00990,70.3,23.61,0.0,,,ACTIVE,10.343,11.451,12.24,8619,8620,8621
2024-04-03T20:39:12Z,2024-04-03T16:39:12Z,509830834,MOD-PM-00990,70.3,23.63,0.0,,,ACTIVE,10.61,11.837,29.331,8619,8620,8621
2024-04-03T20:38:12Z,2024-04-03T16:38:12Z,509830833,MOD-PM-00990,70.17,23.63,0.0,,,ACTIVE,7.547,8.688,9.968,8619,8620,8621
2024-04-03T20:37:12Z,2024-04-03T16:37:12Z,509830836,MOD-PM-00990,70.27,23.64,0.0,,,ACTIVE,8.683,10.201,13.207,8619,8620,8621
2024-04-03T20:36:12Z,2024-04-03T16:36:12Z,509830835,MOD-PM-00990,70.07,23.66,0.0,,,ACTIVE,10.345,11.809,14.035,8619,8620,8621
2024-04-03T20:35:12Z,2024-04-03T16:35:12Z,509830837,MOD-PM-00990,70.01,23.67,0.0,,,ACTIVE,7.476,8.646,20.009,8619,8620,8621
2024-04-03T20:34:12Z,2024-04-03T16:34:12Z,509828601,MOD-PM-00990,69.98,23.68,0.0,,,ACTIVE,8.231,9.709,19.766,8619,8620,8621
2024-04-03T20:33:12Z,2024-04-03T16:33:12Z,509828605,MOD-PM-00990,69.8,23.69,0.0,,,ACTIVE,10.166,11.275,18.883,8619,8620,8621
2024-04-03T20:32:12Z,2024-04-03T16:32:12Z,509828604,MOD-PM-00990,69.83,23.71,0.0,,,ACTIVE,11.016,12.065,19.426,8619,8620,8621
2024-04-03T20:31:12Z,2024-04-03T16:31:12Z,509828602,MOD-PM-00990,69.76,23.72,0.0,,,ACTIVE,10.143,11.534,17.621,8619,8620,8621
2024-04-03T20:30:12Z,2024-04-03T16:30:12Z,509828603,MOD-PM-00990,69.62,23.74,0.0,,,ACTIVE,8.706,10.318,13.95,8619,8620,8621
2024-04-03T20:29:12Z,2024-04-03T16:29:12Z,509826285,MOD-PM-00990,69.51,23.76,0.0,,,ACTIVE,11.228,12.542,14.096,8619,8620,8621
